,CustomerID,PRODUCT_QUANTITY,DISTINCT_PRODUCT,TOTAL_REVENUE,VISITS,pkm$cluster
1488,16122,1128,26,684.42,4,2
1489,17736,237,24,329.71,4,2
1490,13077,863,99,729.27,4,2
1491,14790,699,30,745.06,4,2
1492,16462,12,1,102,4,2
1493,15062,763,47,987.86,4,2
1494,13475,1012,64,1411.86,4,2
1495,16730,898,75,702.79,4,2
1496,17299,678,50,669.11,4,2
1497,14163,893,36,2342.31,4,2
1498,17515,243,49,605.24,4,2
1499,12879,363,7,552.57,4,2
1500,16112,574,15,195.74,4,2
1501,13064,516,51,1102,4,2
1502,16759,608,40,760.92,4,2
1503,15743,216,59,776.18,4,2
1504,17375,361,65,369.74,4,2
1505,15786,3331,257,4754.93,4,3
1506,15826,962,64,1628.28,4,2
1507,14287,236,10,151.23,4,2
1508,14504,308,85,667.74,4,2
1509,15329,476,52,983.42,4,2
1510,15530,950,90,1491.31,4,2
1511,15646,388,35,419.62,4,2
1512,17268,844,3,763.64,4,2
1513,17405,705,77,951.21,4,2
1514,15952,399,65,801.05,4,2
1515,17621,510,25,1339.94,4,2
1516,12854,622,97,1286.39,4,2
1517,12993,240,26,414.76,4,2
1518,14708,615,25,1096.67,4,2
1519,17884,854,107,717.45,4,2
1520,16303,2621,119,5236.23,4,6
1521,13167,785,51,785.81,4,2
1522,16469,273,148,641.71,4,6
1523,15031,401,74,649.94,4,2
1524,13517,1360,125,2100.79,4,6
1525,16816,274,28,417.06,4,2
1526,12413,282,29,666.18,4,2
1527,12560,1078,92,1998.31,4,2
1528,14173,150,28,437.22,4,2
1529,14305,1069,96,1798.75,4,2
1530,17521,518,38,721.96,4,2
1531,12885,654,66,1133.87,4,2
1532,16157,344,12,644.24,4,2
1533,14608,437,8,1785.15,4,2
1534,13155,497,67,959.08,4,2
1535,13285,2051,157,2685.48,4,6
1536,18136,373,34,761.83,4,2
1537,16639,503,48,1169.38,4,2
1538,13507,1597,146,2446.6,4,6
1539,16806,378,68,778.49,4,2
1540,15550,295,43,559.07,4,2
1541,15793,552,6,948.96,4,2
1542,17720,576,39,1123.34,4,2
1543,13186,804,69,1539.69,4,2
1544,16488,724,28,432.28,4,2
1545,16533,514,112,1010.88,4,6
1546,16755,1058,134,1484.63,4,6
1547,13722,1400,75,2360.88,4,2
1548,13811,67,7,559.71,4,2
1549,13940,516,39,839.14,4,2
1550,17101,815,28,1616.77,4,2
1551,12429,1557,82,3533.01,4,2
1552,12536,2652,260,4021.22,4,3
1553,15781,178,20,325.28,4,2
1554,14234,963,122,775.46,4,6
1555,17411,298,41,748.94,4,2
1556,12649,574,30,579.68,4,2
1557,15862,585,142,818.6,4,6
1558,17502,376,25,683.58,4,2
1559,16009,378,68,992.71,4,2
1560,14460,869,14,383.34,4,2
1561,16175,533,45,1016.63,4,2
1562,16475,319,23,469.29,4,2
1563,16520,557,129,1033.35,4,6
1564,18155,258,19,347.82,4,2
1565,15199,396,5,1268.7,4,2
1566,13802,2281,57,3900.51,4,2
1567,17088,868,96,1959.44,4,2
1568,14019,1034,37,1392.28,4,2
1569,15641,1562,102,1887.2,4,2
1570,15679,1170,98,781.28,4,2
1571,17572,95,7,226.75,4,2
1572,16205,517,73,761.38,4,2
1573,16245,1008,80,1344.08,4,2
1574,16295,841,70,1312.99,4,2
1575,16342,157,10,296.45,4,2
1576,13741,217,34,650.77,4,2
1577,13873,138,21,378.94,4,2
1578,12364,1506,70,1276.11,4,2
1579,15754,197,24,455.67,4,2
1580,17429,616,36,512.12,4,2
1581,15983,892,82,1472.97,4,2
1582,14554,1478,147,2353.64,4,6
1583,16233,165,22,419.25,4,2
1584,17905,407,33,787.52,4,2
1585,13149,1280,76,1670.54,4,2
1586,17950,342,63,459.57,4,2
1587,16496,1091,92,1548.42,4,2
1588,18173,1220,23,2106.84,4,2
1589,15344,106,21,443.46,4,2
1590,17159,1110,96,1520.93,4,2
1591,15587,312,3,913.68,4,2
1592,15701,923,193,1508.94,4,6
1593,16014,261,123,648.12,4,6
1594,15002,862,93,1636.24,4,2
1595,18204,1198,159,1976.79,4,6
1596,18242,1017,72,2203.57,4,2
1597,15206,162,3,420.3,4,2
1598,17095,613,70,1283.61,4,2
1599,15574,349,131,683.49,4,6
1600,15730,683,68,1105.62,4,2
1601,14229,590,29,1426,4,2
1602,17406,784,99,1626,4,2
1603,14273,264,22,559.97,4,2
1604,17579,256,46,437.44,4,2
1605,16005,300,173,615.39,4,6
1606,16092,602,37,773.84,4,2
1607,14535,1825,280,2830.05,4,3
1608,14577,353,86,859.71,4,2
1609,12994,440,52,893.94,4,2
1610,13301,345,75,618.09,4,2
1611,15032,2668,29,4464.1,4,2
1612,13611,762,67,1158.2,4,2
1613,16951,1306,73,1244.87,4,2
1614,13835,442,48,827.61,4,2
1615,17043,998,100,1717.06,4,2
1616,14044,308,165,605.14,4,6
1617,12480,1707,129,3086.09,4,6
1618,14352,538,44,1044.38,4,2
1619,14609,7026,2,601.56,4,2
1620,17779,394,73,642.17,4,2
1621,14740,729,85,1385.17,4,2
1622,13200,516,42,860.65,4,2
1623,16416,655,60,1002.11,4,2
1624,15022,543,96,875.08,4,2
1625,13471,1590,214,2512.14,4,6
1626,15100,58,1,579.42,4,2
1627,13555,2660,128,4116.94,4,6
1628,15181,542,13,680.28,4,2
1629,16898,386,151,438.23,4,6
1630,15394,910,54,2149.94,4,2
1631,15707,605,126,942.82,4,6
1632,15749,9014,6,21535.9,4,2
1633,14293,709,51,1046.56,4,2
1634,16062,800,50,1055.08,4,2
1635,17816,30,16,36.56,4,2
1636,13681,360,37,827.83,4,2
1637,13856,484,10,363.4,4,2
1638,13894,339,25,533.21,4,2
1639,15500,572,64,1067.6,4,2
1640,12456,1616,105,2667.3,4,6
1641,15782,863,34,2477.79,4,2
1642,17454,243,57,517.53,4,2
1643,15965,453,88,845.64,4,2
1644,17585,1671,176,1133.07,4,6
1645,13308,840,49,1366.84,4,2
1646,13447,577,55,1097.57,4,2
1647,15116,648,37,1347.95,4,2
1648,17002,678,41,1452.34,4,2
1649,17048,474,41,863.36,4,2
1650,15643,242,31,598.32,4,2
1651,15768,243,24,376.3,4,2
1652,14223,583,50,958.67,4,2
1653,14267,461,25,1226.13,4,2
1654,17573,302,24,362.9,4,2
1655,14449,757,201,902.08,4,6
1656,16164,432,27,792.57,4,2
1657,17787,910,94,1856.79,4,2
1658,16206,272,52,537.06,4,2
1659,17921,430,114,826.52,4,6
1660,18059,258,17,296.71,4,2
1661,13297,963,52,2089.85,4,2
1662,13429,1390,55,1004.04,4,2
1663,12409,5543,91,10806.13,4,6
1664,14038,963,64,1554.48,4,2
1665,17388,1068,13,1236.88,4,2
1666,12628,445,34,745.58,4,2
1667,15801,562,61,1041.78,4,2
1668,15839,670,56,1020.74,4,2
1669,17728,1464,154,2812.34,4,6
1670,14649,1018,148,1401.29,4,6
1671,16279,1052,104,1496.68,4,2
1672,16330,145,39,242.21,4,2
1673,17951,610,18,979.8,4,2
1674,14824,525,19,1127.71,4,2
1675,13240,298,59,655.17,4,2
1676,13282,289,30,1008.16,4,2
1677,14913,1743,76,1219.15,4,2
1678,18130,817,58,1036.32,4,2
1679,13592,84,15,229.44,4,2
1680,16842,692,45,1238.36,4,2
1681,15589,242,28,456.58,4,2
1682,17289,519,86,933.65,4,2
1683,12695,220,23,582.1,4,2
1684,14336,1759,77,1614.91,4,2
1685,15920,99,53,167.5,4,2
1686,16015,906,146,690.54,4,6
1687,14467,278,67,588.84,4,2
1688,14591,1297,138,1427.7,4,6
1689,16182,3791,17,6617.65,4,2
1690,13314,484,55,573.14,4,2
1691,16621,302,22,742.28,4,2
1692,15332,652,29,1661.06,4,2
1693,12452,183,21,368.55,3,2
1694,14323,340,32,563.22,3,2
1695,17580,88,43,215.72,3,2
1696,13085,108,17,272.38,3,2
1697,16253,3137,115,3665.62,3,6
1698,17886,481,93,877.66,3,2
1699,13344,971,115,2128.39,3,6
1700,18150,332,29,566.58,3,2
1701,13389,429,50,787.43,3,2
1702,15111,710,70,1562.46,3,2
1703,13659,879,93,1449.92,3,2
1704,16863,392,25,481.35,3,2
1705,16997,360,7,702,3,2
1706,15436,613,243,1121.57,3,6
1707,15806,602,24,784.58,3,2
1708,17483,191,18,414.04,3,2
1709,12888,68,4,307.17,3,2
1710,16079,864,18,1346.98,3,2
1711,17734,422,40,693.1,3,2
1712,16160,1153,20,1009.45,3,2
1713,14616,104,2,406.08,3,2
1714,13028,796,40,659.68,3,2
1715,16376,689,104,965.6,3,2
1716,16418,288,76,632.41,3,2
1717,14880,373,45,698.67,3,2
1718,16460,879,128,814.72,3,6
1719,13330,751,37,1139.97,3,2
1720,13373,1651,135,3286.77,3,6
1721,13425,1123,66,1613.68,3,2
1722,13473,260,21,407.62,3,2
1723,16642,478,32,674.31,3,2
1724,15101,239,8,310.03,3,2
1725,15224,150,13,310.48,3,2
1726,16940,2169,226,3042.92,3,6
1727,17033,750,24,1030.14,3,2
1728,13914,379,28,613.95,3,2
1729,17119,327,35,583.58,3,2
1730,17166,75,11,189.49,3,2
1731,14161,455,87,1099.63,3,2
1732,14246,804,57,1468.54,3,2
1733,14389,702,34,997.21,3,2
1734,16020,487,42,845.99,3,2
1735,17768,1186,77,2218.34,3,2
1736,14644,252,26,723.74,3,2
1737,17817,67,32,182.83,3,2
1738,17900,1,4,9.99,3,2
1739,16324,282,100,425.92,3,2
1740,14775,1174,57,1011.9,3,2
1741,18170,409,29,969.27,3,2
1742,16885,184,82,469.55,3,2
1743,13764,932,183,1516.24,3,6
1744,16969,816,42,645.4,3,2
1745,13946,443,11,561.57,3,2
1746,15582,453,39,682.91,3,2
1747,14332,481,22,866.31,3,2
1748,17588,676,19,1240.2,3,2
1749,17631,334,39,516.1,3,2
1750,17672,1672,105,3050.86,3,6
1751,16099,434,29,731.9,3,2
1752,13224,1512,101,2150.85,3,2
1753,16478,224,15,331,3,2
1754,13350,284,36,816.83,3,2
1755,18158,353,24,451.75,3,2
1756,13396,592,42,1302,3,2
1757,15156,597,51,933.81,3,2
1758,16747,577,34,826.96,3,2
1759,12379,406,39,825.24,3,2
1760,12422,370,39,705.25,3,2
1761,14021,192,22,615.34,3,2
1762,17266,161,60,310.64,3,2
1763,12527,234,18,340.7,3,2
1764,17361,157,26,477.72,3,2
1765,12642,552,39,958.24,3,2
1766,17444,2119,132,2390.81,3,6
1767,12719,361,34,568.53,3,2
1768,14450,241,32,483.25,3,2
1769,12990,200,8,409.5,3,2
1770,13124,2147,185,3779.57,3,6
1771,16298,198,22,568.18,3,2
1772,13211,874,45,1197.42,3,2
1773,13255,174,13,385.7,3,2
1774,16511,417,135,941.98,3,6
1775,13430,738,49,637.65,3,2
1776,18228,236,23,769.2,3,2
1777,13479,133,14,291,3,2
1778,13606,279,40,272.82,3,2
1779,16948,1614,15,435.02,3,2
1780,17080,164,8,285.5,3,2
1781,12410,209,26,555.52,3,2
1782,14006,641,22,956.23,3,2
1783,14081,593,126,893.51,3,6
1784,14256,410,51,930.1,3,2
1785,15840,394,26,345.66,3,2
1786,17472,462,142,710.29,3,6
1787,15985,836,29,1037.42,3,2
1788,14737,345,15,1164.55,3,2
1789,16369,1035,91,1541.11,3,2
1790,13242,130,12,270.4,3,2
1791,14915,105,12,253.31,3,2
1792,16498,42,15,86.12,3,2
1793,16593,116,24,323.35,3,2
1794,18259,714,27,2338.6,3,2
1795,15133,680,27,982.42,3,2
1796,13643,273,24,519.44,3,2
1797,16804,246,59,534.23,3,2
1798,16933,281,44,530.08,3,2
1799,13819,1109,26,1134.83,3,2
1800,15462,172,9,234.6,3,2
1801,13951,459,38,657.89,3,2
1802,12546,617,59,1047.53,3,2
1803,12585,1258,77,1851.49,3,2
1804,14205,99,35,218.78,3,2
1805,12620,1181,89,1323.39,3,2
1806,17420,265,28,571.93,3,2
1807,14338,329,30,537.66,3,2
1808,14385,159,13,202.11,3,2
1809,17550,86,42,247.32,3,2
1810,14592,415,132,565.5,3,6
1811,14681,76,6,496.44,3,2
1812,14768,34,4,139.5,3,2
1813,17980,682,23,811.45,3,2
1814,16484,194,25,371.88,3,2
1815,15045,106,11,612.54,3,2
1816,15376,619,100,1213.12,3,2
1817,13851,1705,77,2651.46,3,2
1818,15577,89,39,253.36,3,2
1819,15651,479,27,646.3,3,2
1820,17500,17,3,162.87,3,2
1821,15907,509,175,959.98,3,6
1822,16212,241,40,676.23,3,2
1823,16518,325,36,480.92,3,2
1824,16866,60,10,207.74,3,2
1825,17045,106,20,290.16,3,2
1826,17312,372,11,644.3,3,2
1827,15763,268,58,961.52,3,2
1828,15807,430,48,903.9,3,2
1829,12808,188,27,465.64,3,2
1830,16080,104,10,176.6,3,2
1831,12985,1413,73,1215.62,3,2
1832,13029,134,8,715.9,3,2
1833,17835,348,45,350.64,3,2
1834,14700,1342,80,2224.26,3,2
1835,17917,187,77,334.32,3,2
1836,14836,45,5,102.45,3,2
1837,18096,825,157,900.92,3,6
1838,14971,644,144,1100.13,3,6
1839,12406,1809,92,3265.87,3,2
1840,17169,519,51,816.88,3,2
1841,12590,4279,68,9348.37,3,2
1842,12625,1577,74,2475.3,3,2
1843,15980,1560,40,2398.86,3,2
1844,12878,536,38,841.64,3,2
1845,14514,589,65,1050.39,3,2
1846,16110,733,283,1331.96,3,3
1847,17864,810,70,597.5,3,2
1848,14731,256,38,377.51,3,2
1849,13236,411,34,707.82,3,2
1850,16449,359,40,673.17,3,2
1851,13414,1574,23,1390.5,3,2
1852,13461,1170,14,1445,3,2
1853,13637,409,79,804.98,3,2
1854,16838,184,24,397.9,3,2
1855,15384,593,35,635.76,3,2
1856,13814,862,37,1520.36,3,2
1857,15414,443,37,769.89,3,2
1858,15456,660,48,441.7,3,2
1859,17157,169,11,306.55,3,2
1860,14108,380,33,587.5,3,2
1861,17334,314,11,306.6,3,2
1862,12616,273,25,625.21,3,2
1863,15865,368,37,807.79,3,2
1864,17545,341,122,608.57,3,6
1865,16012,799,87,1378.97,3,2
1866,14463,179,6,509.25,3,2
1867,16139,330,25,635.41,3,2
1868,13003,103,4,149.05,3,2
1869,16217,76,14,259.39,3,2
1870,17892,109,27,241.34,3,2
1871,16398,745,75,1550.43,3,2
1872,14856,714,65,1236.42,3,2
1873,18024,148,21,236.78,3,2
1874,18202,581,55,1366.51,3,2
1875,18287,1586,59,1837.28,3,2
1876,14140,809,60,917.29,3,2
1877,17320,634,57,1200.62,3,2
1878,15901,384,102,356.92,3,2
1879,12759,902,81,1458.25,3,2
1880,15951,306,36,655.31,3,2
1881,16000,5110,9,11889.7,3,2
1882,16040,684,57,1296.58,3,2
1883,13035,627,23,886.63,3,2
1884,18062,396,23,715.56,3,2
1885,16560,498,53,793.1,3,2
1886,18189,564,65,1084.34,3,2
1887,15067,954,82,1685.16,3,2
1888,18273,80,1,204,3,2
1889,13516,985,43,1381.89,3,2
1890,15146,1459,90,1313.25,3,2
1891,15192,918,36,1044.32,3,2
1892,13705,363,25,556.85,3,2
1893,15315,838,35,551.54,3,2
1894,13791,828,7,1047.68,3,2
1895,15433,399,40,417.87,3,2
1896,12412,829,43,1192.83,3,2
1897,14009,361,42,685.93,3,2
1898,14127,321,39,709.71,3,2
1899,12559,281,21,520.19,3,2
1900,17351,113,22,587.15,3,2
1901,16239,218,18,361.86,3,2
1902,14828,2172,17,2139.76,3,2
1903,16499,122,20,313.58,3,2
1904,13420,88,8,132.07,3,2
1905,13506,321,26,452.82,3,2
1906,13952,1425,120,3188.09,3,6
1907,12465,475,46,713.85,3,2
1908,14157,273,45,400.43,3,2
1909,17341,489,147,781.36,3,6
1910,15747,480,52,971.53,3,2
1911,15791,730,66,1596.04,3,2
1912,17461,799,104,752.5,3,2
1913,14593,332,127,597.91,3,6
1914,13058,52,5,271.4,3,2
1915,16532,2016,2,6748.8,3,2
1916,13405,165,25,556.4,3,2
1917,13455,345,42,968.71,3,2
1918,15088,457,53,1059.74,3,2
1919,18248,501,39,723.1,3,2
1920,13496,329,28,604.13,3,2
1921,13533,204,61,270.79,3,2
1922,15164,360,79,835.33,3,2
1923,16882,424,39,705.12,3,2
1924,15334,274,67,351.67,3,2
1925,17015,1981,182,1842.56,3,6
1926,17058,592,51,1172.73,3,2
1927,15497,622,13,1244.34,3,2
1928,12498,159,21,379.67,3,2
1929,15780,220,26,469.76,3,2
1930,16008,323,29,478.78,3,2
1931,16048,143,9,246.45,3,2
1932,14499,501,146,815.32,3,6
1933,12950,1380,13,1843,3,2
1934,16134,357,34,603.69,3,2
1935,12999,342,25,428.28,3,2
1936,16174,651,19,991.43,3,2
1937,14669,775,158,1250.55,3,6
1938,14712,315,21,911.55,3,2
1939,16309,465,39,686.67,3,2
1940,18017,300,1,523,3,2
1941,16431,453,51,642.81,3,2
1942,18235,1578,100,1758.72,3,2
1943,13486,669,69,1119.65,3,2
1944,13521,736,313,1080.97,3,3
1945,13617,300,31,541.42,3,2
1946,13929,139,8,802.85,3,2
1947,12375,177,14,395.4,3,2
1948,15568,461,27,744.37,3,2
1949,17398,310,30,640.06,3,2
1950,14264,66,17,317.72,3,2
1951,12755,866,5,2210.76,3,2
1952,17615,140,13,329.6,3,2
1953,16034,242,18,437.7,3,2
1954,12891,950,2,331,3,2
1955,14567,410,33,1491.34,3,2
1956,12987,217,27,491.49,3,2
1957,16378,267,22,362.95,3,2
1958,13334,1774,207,3531.66,3,6
1959,18142,1273,9,1014.9,3,2
1960,13376,493,45,894.21,3,2
1961,18183,362,36,592.8,3,2
1962,13427,545,25,582.6,3,2
1963,15104,635,66,922.5,3,2
1964,16689,168,13,298.24,3,2
1965,16851,271,17,342.45,3,2
1966,16943,145,23,785.79,3,2
1967,13827,141,83,388.21,3,2
1968,15427,1013,233,1468.08,3,6
1969,17035,201,27,385.57,3,2
1970,15468,150,25,437.64,3,2
1971,17076,295,17,803.99,3,2
1972,15799,955,94,878.62,3,2
1973,15933,885,63,1107.46,3,2
1974,16023,358,90,712.09,3,2
1975,13016,527,39,759.29,3,2
1976,14690,163,42,358.61,3,2
1977,17990,414,27,630.84,3,2
1978,16495,337,78,661.57,3,2
1979,18127,188,41,325.44,3,2
1980,16589,368,31,459.24,3,2
1981,15051,1011,130,1391.61,3,6
1982,13502,264,17,292,3,2
1983,16889,925,112,1550.75,3,6
1984,16930,341,47,380.55,3,2
1985,17024,69,2,95.85,3,2
1986,17158,778,53,1264.21,3,2
1987,17190,160,19,249.74,3,2
1988,12504,51,6,89.97,3,2
1989,12541,680,46,886.11,3,2
1990,15700,328,85,657.07,3,2
1991,14152,699,47,611.09,3,2
1992,17590,828,162,1448.74,3,6
1993,12827,197,19,430.15,3,2
1994,14465,405,107,1050.9,3,2
1995,16102,942,41,1832.2,3,2
1996,16140,727,33,703.77,3,2
1997,17759,708,82,832.48,3,2
1998,16317,890,64,1325.09,3,2
1999,16357,246,31,650.16,3,2
2000,14857,455,58,1144.13,3,2
